"Product_ID","Product_Name","Supplier_ID","Product_Level","Product_Ref_ID"
"240500100022","A-team Sweatshirt w/Hood+Big Logo","3298","1","240500100000"
"240500100023","A-team Sweatshirt, Big Logo, Embroidery","3298","1","240500100000"
"240500100024","A-team Women's Sweat R/Neck, Big Logo","3298","1","240500100000"
"240500100025","Blues Women's Multi Jazz Pants w/Zipper","3298","1","240500100000"
"240500100026","Men's Sweat Pants without Rib, Small Logo","3298","1","240500100000"
"240500100027","Men's Sweatshirt Round Neck, Big Logo","3298","1","240500100000"
"240500100028","Men's Sweatshirt w/Hood + Zipper","3298","1","240500100000"
"240500100029","Men's Sweatshirt w/Hood Big Logo","3298","1","240500100000"
"240500100030","SweatPants Sweat Pants","3298","1","240500100000"
"240500100031","SweatPants Sweat Pants C-Logo","3298","1","240500100000"
"240500100032","Sweatshirt  Children's Sweat w/Small Zipper C","3298","1","240500100000"
"240500100033","Sweatshirt Sweatshirt w/O-Neck","3298","1","240500100000"
"240500100034","Sweatshirt Sweatshirt w/O-Neck Small C-Logo","3298","1","240500100000"
"240500100035","Sweatshirt Sweatshirt with Hood + C Logo","3298","1","240500100000"
"240500100036","Sweatshirt Sweatshirt with Zipper, Bouclé","3298","1","240500100000"
"240500100037","Sweatshirt Women's Sweat w/Zipper Multi C","3298","1","240500100000"
"240500100038","Sweatshirt Women's Sweat with Zipper","3298","1","240500100000"
"240500100039","Sweatshirt Women's Sweatshirt with O-Neck","3298","1","240500100000"
"240500100040","Triffy Cap","13314","1","240500100000"
"240500100041","Triffy Jacket","13314","1","240500100000"
"240500100042","Triffy Knitted Sweat With Zipper and Hood","13314","1","240500100000"
"240500100043","Triffy Logo T-Shirt with V-Neck","13314","1","240500100000"
"240500100044","Triffy Nylon Pants","13314","1","240500100000"
"240500100045","Triffy Pirate Pants","13314","1","240500100000"
"240500100046","Triffy Polyester Pants","13314","1","240500100000"
"240500100047","Triffy Striped T-Shirt","13314","1","240500100000"
"240500100048","Triffy Striped T-Shirt with V-Neck","13314","1","240500100000"
"240500100049","Triffy Supplex T-Shirt","13314","1","240500100000"
"240500100050","Triffy Sweatshirt with Hood","13314","1","240500100000"
"240500100051","Triffy Sweatshirt with V-Neck","13314","1","240500100000"
"240500100052","Triffy T-Shirt with Mess","13314","1","240500100000"
"240500100053","Triffy Top with Hood","13314","1","240500100000"
"240500100054","Triffy Top with Zipper","13314","1","240500100000"
"240500100055","Triffy Top with Zipper and Hood","13314","1","240500100000"
"240500100056","Woman Sweat Pants w/even leg,small Logo","3298","1","240500100000"
"240500100057","Woman Sweat with Round Neck, Big Logo","3298","1","240500100000"
"240500100058","Woman Sweat with small Zipper, Big Logo","3298","1","240500100000"
"240500100059","Ypsilon Men's Sweat Fleece w/Small Logo","14624","1","240500100000"
"240500100060","Ypsilon Men's Sweat Pants","14624","1","240500100000"
"240500100061","Ypsilon Men's Sweatshirt w/Hood","14624","1","240500100000"
"240500100062","Ypsilon Men's Sweatshirt w/Piping","14624","1","240500100000"
"240500100063","Ypsilon Pants Big Bay","14624","1","240500100000"
"240500100064","Ypsilon Pants Infiesto","14624","1","240500100000"
"240500100065","Ypsilon Pants Lokichar","14624","1","240500100000"
"240500200000","Running Clothes",".","2","240500000000"
"240500200001","Club Running Tights","5922","1","240500200000"
"240500200002","Dried Cod-fish","5922","1","240500200000"
"240500200003","Men's Singlet","5922","1","240500200000"
"240500200004","Men's Tri-Top","5922","1","240500200000"
"240500200005","Reflection Band","5922","1","240500200000"
"240500200006","Running Cap","5922","1","240500200000"
"240500200007","Running Gloves","5922","1","240500200000"
"240500200008","Running Shorts","5922","1","240500200000"
"240500200009","Running Socks","1747","1","240500200000"
"240500200010","Shorts Surf","14682","1","240500200000"
"240500200011","Shorts Training","5922","1","240500200000"
"240500200012","Strap","1747","1","240500200000"
"240500200013","Super Jacket","5922","1","240500200000"
"240500200014","SuperPants, 1/2 Legs","5922","1","240500200000"
"240500200015","Supershirt","5922","1","240500200000"
"240500200016","T-Shirt","2963","1","240500200000"
"240500200017","Tri-Cotton","5922","1","240500200000"
"240500200018","Tri-Sprinter","5922","1","240500200000"
"240500200019","Underpants","5922","1","240500200000"
"240500200020","Wind Shirt Anorak","772","1","240500200000"
"240500200021","Winter Tights","5922","1","240500200000"
"240500200022","Women's Tri-Top","5922","1","240500200000"
"240500200023","Alfredo Classic Women's Jacket","5922","1","240500200000"
"240500200024","Alfredo Classic Women's Pants","5922","1","240500200000"
"240500200025","Alfredo Coolmax Women's Top","5922","1","240500200000"
"240500200026","Alfredo Extra short Coolmax Tights","5922","1","240500200000"
"240500200027","Alfredo Long Coolmax Women's Tights","5922","1","240500200000"
"240500200028","Alfredo Long-sleeved Women's P.D.T-Shirt","5922","1","240500200000"
"240500200029","Alfredo Women's P.D.T-Shirt","5922","1","240500200000"
"240500200030","Arabica Classic Running Jacket with Zipper","5922","1","240500200000"
"240500200031","Arabica Coolmax Sprinter Short Tights","5922","1","240500200000"
"240500200032","Arabica Long Coolmax Tights","5922","1","240500200000"
"240500200033","Arabica P.D. T-Shirt","5922","1","240500200000"
"240500200034","Arabica Technical Running Sweater","5922","1","240500200000"
"240500200035","Atmosphere Foil Wind Tights","772","1","240500200000"
"240500200036","Bike Glove Short Biking Glove","5922","1","240500200000"
"240500200037","Bike Jacket Biking Jacket with lining","5922","1","240500200000"
"240500200038","Bike Tee Biking Shirt with long sleeves","5922","1","240500200000"
"240500200039","Bike-glove Biking Gloves","5922","1","240500200000"
"240500200040","Bike-jacket Alex","5922","1","240500200000"
"240500200041","Bike.Pants Long Biking Pants with leather","5922","1","240500200000"
"240500200042","Bike.Pants Short Biking Pants","5922","1","240500200000"
"240500200043","Bike.Tights Biking Tights without braces","5922","1","240500200000"
"240500200044","Brafit Classic Jacket, Running","5922","1","240500200000"
"240500200045","Brafit Classic Pants, Running","5922","1","240500200000"
"240500200046","Brafit Functional Jacket w/Removable Sleeve","5922","1","240500200000"
"240500200047","Brafit Hydrotex Suit, Running","5922","1","240500200000"
"240500200048","Brafit Microsuit, Running","5922","1","240500200000"
"240500200049","Brafit Running P.D T-Shirt","5922","1","240500200000"
"240500200050","Brafit Running Sweater","5922","1","240500200000"
"240500200051","Brafit Supershirt, Running Shirt","5922","1","240500200000"
"240500200052","Brafit WinterTights, Running","5922","1","240500200000"
"240500200053","Brafit Wintertrainer, Running","5922","1","240500200000"
"240500200054","Breath-brief Long Underpants","5922","1","240500200000"
"240500200055","Breath-brief Long Underpants XL","5922","1","240500200000"
"240500200056","Breath-brief Long Underpants XXL","5922","1","240500200000"
"240500200057","Breath-brief Underpants with Windstopper","5922","1","240500200000"
"240500200058","Breath-shirt Undershirt","5922","1","240500200000"
"240500200059","Breath-shirt Undershirt with Windstopper XS","5922","1","240500200000"
"240500200060","Breath-shirt Undershirt with Windstopper","5922","1","240500200000"
"240500200061","Cama Classic Men's Jacket","5922","1","240500200000"
"240500200062","Cama Coolmax Men's Shorts","5922","1","240500200000"
"240500200063","Cama Coolmax Men's Singlet","5922","1","240500200000"
"240500200064","Cama Coolmax Men's T-Shirt","5922","1","240500200000"
"240500200065","Cama Long Coolmax Men's Tights","5922","1","240500200000"
"240500200066","Cama Long-sleeved Men's T-Shirt","5922","1","240500200000"
"240500200067","Cama Short Coolmax Men's Tights","5922","1","240500200000"
"240500200068","Cami Micro Suit with Coolmax Lining","5922","1","240500200000"
"240500200069","Ear Warmer Ear Warmer, Headbanc, Thermastat","5922","1","240500200000"
"240500200070","Ear Warmer Ear Warmer, Headband, Terry Cloth","5922","1","240500200000"
"240500200071","Ear Warmer  Ear Warmer, Headband, w/Reflectio","5922","1","240500200000"
"240500200072","Essential Classic Jacket, Running","5922","1","240500200000"
"240500200073","Force Classic Men's Jacket","5922","1","240500200000"
"240500200074","Force Coolmax Men's Shorts","5922","1","240500200000"
"240500200075","Force Coolmax Men's Singlet","5922","1","240500200000"
"240500200076","Force Coolmax Men's T-Shirt","5922","1","240500200000"
"240500200077","Force Long Coolmax Men's Tights","5922","1","240500200000"
"240500200078","Force Long-sleeved Men's P.D.T-Shirt","5922","1","240500200000"
"240500200079","Force Men's P.D.T-Shirt","5922","1","240500200000"
"240500200080","Force Men's Running Vest","5922","1","240500200000"
"240500200081","Force Micro Men's Suit","5922","1","240500200000"
"240500200082","Force Short Sprinter Men's Tights","5922","1","240500200000"
"240500200083","Force Technical Jacket w/Coolmax","5922","1","240500200000"
"240500200084","Hiclass Polo Undershirt Long","5922","1","240500200000"
"240500200085","Hiclass Wind Panty","5922","1","240500200000"
"240500200086","Hot Micro Fleece Jersey w/Small Zipper","772","1","240500200000"
"240500200087","Maxrun Lady Slip (Women's Panty)","5922","1","240500200000"
"240500200088","Maxrun Long-sleeved T-Shirt","5922","1","240500200000"
"240500200089","Maxrun Men Slip (Men's underwear)","5922","1","240500200000"
"240500200090","Maxrun Panty","5922","1","240500200000"
"240500200091","Maxrun Running Stockings","5922","1","240500200000"
"240500200092","Maxrun Running T-Shirt","5922","1","240500200000"
"240500200093","Maxrun Running Tights","5922","1","240500200000"
"240500200094","Maxrun Short Biking Pants w/braces","5922","1","240500200000"
"240500200095","Maxrun Short Running Tights","5922","1","240500200000"
"240500200096","Maxrun Ultra short Sprinter Tights","5922","1","240500200000"
"240500200097","Original Jacket","5922","1","240500200000"
"240500200098","Original Running Anorak","5922","1","240500200000"
"240500200099","Original Running Anorak L","5922","1","240500200000"
"240500200100","Original Running Pants","5922","1","240500200000"
"240500200101","Polar Jacket","5922","1","240500200000"
"240500200102","Polar Shirt Jersey","5922","1","240500200000"
"240500200103","Polar Winter Tights","5922","1","240500200000"
"240500200104","Romano Women's Classic Jacket","5922","1","240500200000"
"240500200105","Romano Women's Classic Pant","5922","1","240500200000"
"240500200106","Romano Women's Functional Jacket","5922","1","240500200000"
"240500200107","Romano Women's Hydrotex Suit","5922","1","240500200000"
"240500200108","Romano Women's P.D T-Shirt","5922","1","240500200000"
"240500200109","Romano Women's P.D. Shirt","5922","1","240500200000"
"240500200110","Romano Women's Super Shirt","5922","1","240500200000"
"240500200111","Romano Women's Tights","5922","1","240500200000"
"240500200112","Romano Women's WinterTights","5922","1","240500200000"
"240500200113","Short Biking Spinning Pants","5922","1","240500200000"
"240500200114","Short Newline Running Socks","5922","1","240500200000"
"240500200115","Smash Classic Running Jacket w/Zipper","5922","1","240500200000"
"240500200116","Smash Coolmax Long Tights","5922","1","240500200000"
"240500200117","Smash Coolmax Sprinter Short Tights","5922","1","240500200000"
"240500200118","Smash P.D.T-Shirt with V-Neck","5922","1","240500200000"
"240500200119","Smash P.D.T-Shirt, Long-sleeved","5922","1","240500200000"
"240500200120","Stout Men's Running Singlet","5922","1","240500200000"
"240500200121","Stout Running Shorts","5922","1","240500200000"
"240500200122","Stout Running Shorts Micro","5922","1","240500200000"
"240500200123","Stout Short Running Tights","5922","1","240500200000"
"240500200124","Topline Classic Women's Pants","5922","1","240500200000"
"240500200125","Topline Delphi Classic Jacket","5922","1","240500200000"
"240500200126","Topline Delphi Coolmax Men's Singlet","5922","1","240500200000"
"240500200127","Topline Delphi Coolmax Sprinter","5922","1","240500200000"
"240500200128","Topline Delphi Coolmax T-Shirt","5922","1","240500200000"
"240500200129","Topline Delphi Coolmax Tights","5922","1","240500200000"
"240500200130","Topline Delphi Race Shorts","5922","1","240500200000"
"240500200131","Topline Delphi Technical Sweater","5922","1","240500200000"
"240500200132","Topline Ellina Coolmax Top","5922","1","240500200000"
"240500200133","Topline Ellina Short Coolmax Sprint","5922","1","240500200000"
"240500200134","Topline Ellina Training Shorts","5922","1","240500200000"
"240500200135","Topline Microsuit, Winter","5922","1","240500200000"
"240500200136","Topline Shade","5922","1","240500200000"
"240500200137","Topline Sprinter","5922","1","240500200000"
"240500200138","Topline Tri Race Shirt","5922","1","240500200000"
"240500200139","Topline Tri Swimming Trunks","5922","1","240500200000"
"240500200140","Topline Winter Tights","5922","1","240500200000"
"240500200141","Ultra Line Bike overall w/Isofilm","5922","1","240500200000"
"240500200142","Ultra Line Running Mitten","5922","1","240500200000"
"240500200143","Ultra Line Super Undershirt, short","5922","1","240500200000"
"240500200144","Ultra Line Wind Vest","5922","1","240500200000"
"240500200145","Winter Winter Running Gloves","5922","1","240500200000"
"240500200146","Winter Tights Winter Tights","5922","1","240500200000"
"240500200147","Winter Tights Winter Tights with Gamex","5922","1","240500200000"
"240500200148","Allda Jacket","4742","1","240500200000"
"240500200149","Astor Jacket","4742","1","240500200000"
"240600000000","Swim Sports",".","3","240000000000"
"240600100000","Bathing Suits",".","2","240600000000"
"240600100001","1 Piece Women's Swim Suit","16292","1","240600100000"
"240600100002","Buoy","6153","1","240600100000"
"240600100003","Crossback Women's Swim Suit","16292","1","240600100000"
"240600100004","Electric Perform.Swim Suit","16292","1","240600100000"
"240600100005","Flex Swimming Goggles","6153","1","240600100000"
"240600100006","Gauffre Women's Cap","6153","1","240600100000"
